model,test,loss,accuracy,f1,matthews_correlation,precision,recall,runtime,samples_per_second,steps_per_second,epoch
nt2_500_multi,EMP_H4ac,0.5319525599479675,0.7346041055718475,0.7306918759188594,0.4660950441829383,0.7362730185511841,0.729866058706184,14.6557,232.673,14.602,3.0
nt2_500_multi,tf_1,0.32383373379707336,0.859,0.8581590248583854,0.7266685397092408,0.8677208681080506,0.859,1.1338,882.009,14.112,3.0
nt2_500_multi,mouse_0,0.3823755383491516,0.8308641975308642,0.8306760598195526,0.6632038225234235,0.8323412698412699,0.8308641975308642,0.9283,872.572,14.004,4.93
nt2_500_multi,EMP_H3K36me3,0.44149163365364075,0.8159403669724771,0.8111415628630765,0.6258640825111556,0.8176738157708663,0.8082610450809571,14.9679,233.031,14.564,3.0
nt2_500_multi,EMP_H3K9ac,0.48835065960884094,0.7750989564591579,0.774332084686258,0.5520280042529014,0.7745159388698316,0.777520240476764,11.9148,233.239,14.604,3.0
nt2_500_multi,virus_covid,1.4875034093856812,0.4700043630017452,0.47525246496818724,0.4020390492284267,0.47915689656223165,0.47387473904327976,113.265,80.943,20.236,3.0
nt2_500_multi,prom_prom_300_notata,0.06946586072444916,0.9755040512530619,0.9755019627973278,0.9510083597821182,0.9754909424453054,0.9755174177053372,16.2703,326.177,20.405,4.0
nt2_500_multi,tf_4,0.3350239396095276,0.855,0.8549476360966308,0.7105131758363566,0.8555133612937081,0.855,1.1322,883.271,14.132,3.0
nt2_500_multi,EMP_H3,0.31292179226875305,0.8764195056780227,0.8764159762957147,0.7528515078963375,0.8764123159303883,0.87643919244569,6.4373,232.552,14.602,3.0
nt2_500_multi,tf_0,0.3716660737991333,0.837,0.8366076950758772,0.677260049017398,0.8402679332307481,0.837,1.1313,883.913,14.143,3.0
nt2_500_multi,prom_prom_300_tata,0.42304396629333496,0.8140293637846656,0.813810853440191,0.6339136186340323,0.8183127041430291,0.8156066901033343,1.9974,306.893,19.525,10.0
nt2_500_multi,mouse_1,0.20563915371894836,0.9129725722757598,0.9128897337993132,0.8275038073089634,0.9145372748373887,0.9129680204147161,7.5474,893.682,14.045,0.59
nt2_500_multi,tf_2,0.4136321544647217,0.82,0.8199128378135017,0.6406204209967655,0.8206207217172445,0.8200000000000001,1.1316,883.711,14.139,3.0
nt2_500_multi,prom_prom_core_notata,0.3212868869304657,0.8637648388920294,0.8637645293126714,0.7275512018962227,0.8637795275590552,0.8637716743795512,16.7027,317.734,19.877,4.0
nt2_500_multi,EMP_H3K4me3,0.5746126770973206,0.6885869565217392,0.6859690424903258,0.3733685386177346,0.6877909918535028,0.6855840690940769,15.7834,233.157,14.572,3.0
nt2_500_multi,prom_prom_300_all,0.10349344462156296,0.9630067567567567,0.9630067557012063,0.9261058970452792,0.963054032006496,0.9630518650413186,18.4818,320.316,20.02,4.0
nt2_500_multi,prom_prom_core_all,0.3215264678001404,0.8640202702702703,0.8639689380137541,0.7284215790186455,0.8644476535319219,0.8639740794308213,17.818,332.249,20.766,4.0
nt2_500_multi,EMP_H3K4me2,0.6146354675292969,0.6722059302704464,0.6461364705407713,0.3074120311023116,0.663263086020561,0.6447083954644639,13.1518,233.352,14.599,3.0
nt2_500_multi,EMP_H3K79me3,0.41750526428222656,0.8221220527045769,0.8213710447115705,0.6428139296098891,0.8216828478964402,0.8211313183175475,12.4267,232.081,14.565,3.0
dnabert2,EMP_H3K9ac,0.48730188608169556,0.7858942065491183,0.7854807700665689,0.5768125332671553,0.7868617491417801,0.7899591000974057,2.8758,966.324,60.504,3.0
dnabert2,EMP_H3K4me1,0.5371730327606201,0.7487373737373737,0.744990680335508,0.4910557409510834,0.7471360469380272,0.7439301588220817,3.2853,964.303,60.269,3.0
dnabert2,mouse_1,0.17829115688800812,0.9270570793180133,0.9270328146748621,0.8546727858794457,0.9276185759876747,0.9270543961027474,1.647,4095.26,64.358,0.59
dnabert2,mouse_4,0.5124849081039429,0.7546468401486989,0.7546218572724441,0.5093816632119786,0.7547399783315276,0.7546416943622789,0.4696,4009.947,63.887,2.12
dnabert2,prom_prom_300_tata,0.41896891593933105,0.835236541598695,0.8348920623491607,0.6703240088882713,0.8357132169042987,0.8346116970278044,0.5185,1182.242,75.216,10.0
dnabert2,prom_prom_300_all,0.18339398503303528,0.9341216216216216,0.9341165383925256,0.8682407542276079,0.9341358376435522,0.9341049171346391,5.0146,1180.557,73.785,4.0
dnabert2,tf_3,0.4388962686061859,0.782,0.7804508612771717,0.5721317107233035,0.7901903319283456,0.782,0.2559,3907.126,62.514,3.0
dnabert2,tf_0,0.382394403219223,0.828,0.8255712541426827,0.6750686263249279,0.8473457700062692,0.828,0.259,3861.511,61.784,3.0
dnabert2,mouse_3,0.32879650592803955,0.8870292887029289,0.8860638805021452,0.786140868639203,0.899587494572297,0.8866596638655462,0.0685,3489.535,58.402,16.67
dnabert2,tf_1,0.31464874744415283,0.858,0.8577724358974359,0.7183022567450896,0.8603059581320451,0.858,0.2595,3854.124,61.666,3.0
dnabert2,mouse_0,0.46297353506088257,0.7839506172839507,0.7826356974288908,0.5748994014063608,0.7909919028340081,0.7839506172839505,0.2055,3942.23,63.27,4.93
dnabert2,EMP_H3K36me3,0.4724179208278656,0.7930045871559633,0.7885187200623442,0.5787269264136121,0.7921448641219839,0.786608542959273,3.6105,966.062,60.379,3.0
dnabert2,EMP_H3K4me2,0.6026812195777893,0.6757901596611274,0.6554309884233622,0.3186245245320499,0.6655017980349036,0.6533542064779629,3.1559,972.454,60.838,3.0
dnabert2,EMP_H4ac,0.5467163920402527,0.7378299120234604,0.7368318370165746,0.4736764268215369,0.7367523580224541,0.7369240999335043,3.5199,968.781,60.797,3.0
dnabert2,EMP_H3,0.33452141284942627,0.8804275217100869,0.8802717313355611,0.7640857357864752,0.8832825480783051,0.8808071973010121,1.5754,950.222,59.667,3.0
dnabert2,splice_reconstructed,0.2987252175807953,0.9131959666812801,0.9077791491055178,0.8525983778640691,0.9048071672487291,0.9112891189625932,4.0571,1124.442,70.493,5.0
dnabert2,EMP_H4,0.2674757242202759,0.9007529089664613,0.8992232131261713,0.7985930034016631,0.90018652802307,0.8984084548226743,1.5534,940.491,59.223,3.0
dnabert2,prom_prom_core_tata,0.31447044014930725,0.8809135399673735,0.8807866392802817,0.7645139616648106,0.8832783937668565,0.881238289899506,0.4607,1330.706,84.662,10.0
dnabert2,EMP_H3K79me3,0.42860308289527893,0.8155339805825242,0.8138537655385945,0.6299451351097658,0.8172032590991669,0.8127575630649497,3.017,955.919,59.994,3.0
dnabert2,EMP_H3K14ac,0.49514251947402954,0.7658093797276854,0.7640048843563321,0.5335862473046901,0.7639809050949797,0.769635301093333,3.4351,962.137,60.261,3.0
dnabert2,virus_covid,2.1855897903442383,0.12172774869109948,0.024115130299494362,0.0,0.013525305410122165,0.1111111111111111,15.0376,609.672,19.086,8.0
dnabert2,prom_prom_core_all,0.39432966709136963,0.8361486486486487,0.8359936385272833,0.673862913113016,0.8376264970488797,0.8362378468798165,4.3395,1364.221,85.264,4.0
dnabert2,prom_prom_core_notata,0.3672916889190674,0.8483135481439608,0.8482048714676635,0.6978227488768454,0.8494509286245677,0.8483726533269556,3.8748,1369.637,85.683,4.0
dnabert2,tf_4,0.2986234128475189,0.876,0.8756637949014133,0.7561001062031496,0.8801112836438922,0.876,0.2512,3981.573,63.705,3.0
dnabert2,prom_prom_300_notata,0.10417205840349197,0.9681552666289805,0.9681522089785912,0.936306137044275,0.9681444241965426,0.9681617130073505,4.5426,1168.264,73.085,4.0
dnabert2,tf_2,0.4216310679912567,0.818,0.8172976923293138,0.6409466868541137,0.8229659240481646,0.8180000000000001,0.2527,3957.1,63.314,3.0
dnabert2,mouse_2,0.2443026602268219,0.899390243902439,0.8993893087197792,0.7987953376480263,0.8994050938836216,0.899390243902439,0.0973,3372.106,61.685,12.2
dnabert2,EMP_H3K4me3,0.5858798623085022,0.685054347826087,0.6838084610771753,0.38841415219426817,0.697262996941896,0.6911984963774398,3.8266,961.701,60.106,3.0
